@relation quotepairs
@attribute unigram_lex_quote_prob real
@attribute unigram_lex_antiquote_prob real
@attribute unigram_lex_diff real
@attribute unigram_lex_quote1_more_likely integer
@attribute bigram_lex_quote_prob real
@attribute bigram_lex_antiquote_prob real
@attribute bigram_lex_diff real
@attribute bigram_lex_quote1_more_likely integer
@attribute trigram_lex_quote_prob real
@attribute trigram_lex_antiquote_prob real
@attribute trigram_lex_diff real
@attribute trigram_lex_quote1_more_likely integer
@attribute unigram_syn_quote_prob real
@attribute unigram_syn_antiquote_prob real
@attribute unigram_syn_diff real
@attribute unigram_syn_quote1_more_likely integer
@attribute bigram_syn_quote_prob real
@attribute bigram_syn_antiquote_prob real
@attribute bigram_syn_diff real
@attribute bigram_syn_quote1_more_likely integer
@attribute trigram_syn_quote_prob real
@attribute trigram_syn_antiquote_prob real
@attribute trigram_syn_diff real
@attribute trigram_syn_quote1_more_likely integer
@data
5.4022502141751162e-27,1.811487754218344e-19,-1.8114877001958417e-19,0,2.8026503438049979e-24,2.004175474991069e-17,-2.0041751947260346e-17,0,2.2599835440264857e-18,1.7428481628356186e-10,-1.7428481402357831e-10,0,4.3000420648239713e-18,2.6069296985986788e-14,-2.6064996943921965e-14,0,3.1900455406688979e-21,7.6882093598016613e-14,-7.6882090407971066e-14,0,1.6179290838860271e-16,2.5841711675896079e-10,-2.5841695496605241e-10,0
2.5167564223619308e-51,1.9583646491122927e-41,-1.9583646488606171e-41,0,2.4720068178373189e-49,9.1002828033524271e-42,-9.1002825561517447e-42,0,1.4315291129802508e-41,1.2957492915163623e-31,-1.2957492913732094e-31,0,3.1657581543872172e-22,3.4018751760817369e-31,3.1657581509853422e-22,1,2.9901062419284028e-20,4.6277080103003523e-31,2.9901062418821257e-20,1,3.1496103565310722e-16,1.485699497155553e-21,3.1495954995361007e-16,1
9.8609225524580268e-49,3.6062102331670844e-56,9.8609221918370033e-49,1,2.1456858247464422e-50,4.5827729215627948e-57,2.1456853664691501e-50,1,2.3548576038126933e-39,1.1685057266108871e-47,2.3548575921276362e-39,1,3.1434097620166208e-24,1.2981134822629309e-37,3.1434097620164912e-24,1,6.7984843661137533e-19,2.2625987093504198e-34,6.7984843661137513e-19,1,4.6219730353813274e-13,1.060469112261126e-25,4.6219730353802672e-13,1
2.1181991715963565e-45,4.7289234685220894e-48,2.1134702481278343e-45,1,1.4651784012541725e-52,1.2885129284280835e-49,-1.2870477500268294e-49,0,6.1421877203976418e-40,9.0351228022112371e-38,-8.973700925007261e-38,0,1.6760720420563902e-26,4.0884943874004527e-27,1.2672226033163449e-26,1,1.2588765510167504e-24,1.9708441939908573e-27,1.2569057068227595e-24,1,2.3223918119767407e-17,6.7657374906784823e-22,2.3223241546018338e-17,1
1.4057228548618228e-23,7.1947735696773348e-33,1.4057228541423453e-23,1,1.4875170659260231e-23,2.8497551235379127e-33,1.4875170656410477e-23,1,5.9229776395614835e-15,8.4494500978161977e-26,5.9229776394769887e-15,1,9.2218427321162585e-16,9.7950711447760071e-23,9.2218417526091433e-16,1,1.2391597219550555e-14,1.4441083085964065e-26,1.2391597219536114e-14,1,4.1754081333287071e-12,1.6583771287098231e-20,4.1754081167449362e-12,1
8.9470247582125725e-26,2.5400024835367168e-26,6.4070222746758559e-26,1,4.8463189445934424e-27,1.4645143951767146e-24,-1.4596680762321211e-24,0,3.6275103959697593e-19,3.8585376883819903e-20,3.2416566271315602e-19,1,5.4181260043589711e-15,3.2387195690814317e-16,5.0942540474508279e-15,1,2.5506960162834129e-15,1.4362968539347148e-16,2.4070663308899414e-15,1,1.4166012035633053e-10,6.808381464534543e-12,1.3485173889179599e-10,1
4.1269381453689654e-26,6.9440431091941346e-36,4.1269381446745611e-26,1,2.1982385219900918e-24,8.4089918632978899e-38,2.1982385219900077e-24,1,1.6414754405888239e-19,1.6309990901034449e-28,1.6414754389578249e-19,1,8.905298288615702e-17,3.3111645510439157e-20,8.9019871240646576e-17,1,4.0107708838434937e-17,1.613761383207283e-16,-1.2126842948229335e-16,0,4.1951763970655378e-12,1.1593169227378731e-13,4.0792447047917504e-12,1
2.4792054123031383e-32,3.6450475104259409e-39,2.4792050477983873e-32,1,3.1203135042226173e-32,2.3324722830336722e-37,3.1202901794997867e-32,1,9.3606338680542121e-25,4.1069419589873589e-33,9.3606338269847923e-25,1,1.8262529134116519e-16,3.0746407754502481e-20,1.8259454493341069e-16,1,8.8256612019244298e-16,6.5104941043499594e-24,8.8256611368194889e-16,1,3.7758266234116647e-12,4.960469176982827e-17,3.7757770187198951e-12,1
1.481921479160143e-47,2.7167243240914515e-46,-2.5685321761754374e-46,0,1.7652912047644034e-49,2.1011640349232485e-46,-2.099398743718484e-46,0,3.7032591287473314e-39,4.6142639003129101e-36,-4.6105606411841626e-36,0,3.1175134425335818e-27,5.1122801272567202e-29,3.0663906412610145e-27,1,1.4647204405936025e-27,4.6012112120733128e-27,-3.1364907714797103e-27,0,1.4256869516971707e-20,2.4546657111542301e-19,-2.3120970159845128e-19,0
9.6717481536895605e-33,3.8085447646039355e-26,-3.8085437974291203e-26,0,1.072375521638132e-29,8.1862763008628109e-27,-8.1755525456464294e-27,0,1.2694670223249712e-22,1.1780799236687063e-20,-1.1653852534454567e-20,0,4.9584742877910054e-22,3.0027972106562549e-12,-3.0027972101604074e-12,0,5.8918176582616147e-22,5.3844085286615923e-10,-5.3844085286557007e-10,0,8.0224192803745367e-17,2.1240930918500474e-07,-2.1240930910478056e-07,0
6.3295286095580251e-28,5.6694617337318685e-23,-5.6693984384457727e-23,0,6.8501106502120075e-27,1.6058077890739307e-24,-1.5989576784237186e-24,0,1.0316271169633362e-19,4.0321054619576589e-17,-4.0217891907880253e-17,0,6.063744536347016e-18,2.1646352894733432e-16,-2.1039978441098731e-16,0,8.6191559135502292e-20,3.8065960261924083e-18,-3.7204044670569059e-18,0,1.1880574981515946e-14,2.9965941935021775e-11,-2.9954061360040258e-11,0
9.0281856230991731e-54,4.9033739969178597e-46,-4.9033739066360032e-46,0,3.288762523122452e-54,2.2777786705064863e-48,-2.2777753817439633e-48,0,6.6632434898305518e-45,3.514628701404054e-37,-3.5146286347716193e-37,0,3.7921778211723052e-32,1.3600551730246672e-24,-1.360055135102889e-24,0,9.7167849012694671e-38,5.2753901776489582e-21,-5.2753901776489582e-21,0,1.3614621201140863e-27,8.3616472396340433e-17,-8.361647239497897e-17,0
1.6644412562165985e-38,1.1440939824478978e-28,-1.1440939822814535e-28,0,1.5499751397657516e-40,1.9359936418247667e-29,-1.935993641809267e-29,0,6.9017750638149595e-31,6.7757839065120658e-21,-6.7757839058218885e-21,0,1.5280834449947959e-21,3.175363271923969e-17,-3.1752104635794693e-17,0,5.1407283096079487e-24,2.6614477944422898e-17,-2.6614472803694588e-17,0,3.5053859638456895e-16,7.5554279450404018e-14,-7.5203740854019446e-14,0
8.2876694757186841e-37,2.3087108939900319e-40,8.2853607648246946e-37,1,3.0452492772828361e-39,9.6157521502971037e-41,2.949091755779865e-39,1,4.9581843496731384e-30,2.8389614343432296e-31,4.6742882062388152e-30,1,3.437941573391917e-22,1.1482560183636874e-27,3.4379300908317334e-22,1,1.9665095079913919e-23,2.9756163253680639e-30,1.9665092104297595e-23,1,1.3479583800746801e-17,7.3671326244095013e-22,1.347884708748436e-17,1
2.5185167865679095e-62,7.7254276592315603e-67,2.5184395322913171e-62,1,2.1627802114674317e-67,1.3988644083871397e-71,2.1626403250265928e-67,1,4.3353675311365457e-55,4.3214289819744135e-57,4.2921532413168012e-55,1,2.242385215050086e-32,1.503192834053354e-39,2.2423850647308027e-32,1,5.9397315546483719e-36,5.2269363476548714e-42,5.9397263277120243e-36,1,2.6773508634842934e-25,6.5725340791712122e-29,2.676693610076376e-25,1
9.5766912264188525e-41,8.6293804222177706e-33,-8.6293803264508577e-33,0,3.328720253050354e-40,2.0355789295023478e-35,-2.0355456422998174e-35,0,1.2281669993684509e-35,2.026846808908569e-25,-2.0268468087857523e-25,0,2.3957706498228684e-25,1.6233287547151857e-13,-1.6233287547127898e-13,0,1.6815852644315173e-27,1.4509612028265803e-11,-1.4509612028265801e-11,0,2.0056731383282965e-19,1.37525703419804e-08,-1.3752570341779832e-08,0
5.0303898752239271e-19,2.0522253163709303e-22,5.0283376499075558e-19,1,3.1298550898303632e-16,8.5595961239274335e-23,3.1298542338707509e-16,1,6.4436045309314251e-10,8.5097611351298176e-15,6.4435194333200739e-10,1,9.997252561296505e-12,1.054675255063889e-17,9.9972420145439551e-12,1,3.1827884797306511e-12,7.0339587457396081e-21,3.1827884726966925e-12,1,5.6771468346645572e-10,2.5436979221912575e-15,5.6771213976853358e-10,1
1.2739512316767264e-53,6.8212393926599552e-55,1.2057388377501269e-53,1,4.9975395633273258e-55,7.1384045906042415e-61,4.9975324249227352e-55,1,6.5847369796409282e-47,3.1557603747160912e-48,6.2691609421693188e-47,1,8.5507071696624645e-34,1.4885264963355561e-28,-1.4885179456283864e-28,0,4.3147875591001786e-35,4.3064028848774822e-27,-4.3064028417296068e-27,0,5.8176940208376915e-27,7.3354436655474679e-22,-7.3353854886072598e-22,0
3.2564275017476484e-15,7.737766961237934e-18,3.2486897347864104e-15,1,1.3944366334605103e-12,3.7558261077964362e-15,1.3906808073527139e-12,1,5.2844375782770953e-11,3.9377583244580939e-10,-3.4093145666303845e-10,0,5.7203309506415439e-11,9.0261198995255484e-13,5.6300697516462885e-11,1,2.2588532763577369e-11,3.0234314036509827e-13,2.228618962321227e-11,1,1.4786880099458379e-08,2.0451246139040704e-10,1.4582367638067971e-08,1
4.8905321081439741e-24,3.230466496524286e-22,-3.1815611754428462e-22,0,2.6577178386590895e-22,6.6432494264881339e-23,1.9933928960102763e-22,1,3.2322795737197337e-19,6.6445724710249167e-18,-6.3213445136529431e-18,0,7.2495343437053857e-17,2.5486893528237684e-15,-2.4761940093867145e-15,0,1.0872018676135094e-16,2.9736073875213515e-14,-2.9627353688452164e-14,0,4.380717046869446e-12,2.6599825011486532e-10,-2.6161753306799586e-10,0
1.8020133165070128e-42,5.3606933282867953e-37,-5.36067530815363e-37,0,1.6209228074863595e-42,1.5942245548144613e-41,-1.4321322740658253e-41,0,1.1156664327309743e-38,1.219118246559197e-31,-1.2191181349925538e-31,0,2.9089211725539389e-23,1.6955681614406745e-25,2.8919654909395321e-23,1,5.0373764745836234e-24,1.2816630371441602e-25,4.9092101708692077e-24,1,2.2566400320359026e-19,5.9575525102601571e-19,-3.7009124782242544e-19,0
6.7204137877287355e-25,3.5587808543737435e-30,6.7203781999201921e-25,1,5.6408148016795093e-24,1.598970298643163e-31,5.6408146417824795e-24,1,5.0739154001320192e-17,4.3778944425039957e-23,5.0739110222375766e-17,1,7.582609765987196e-17,2.9880585825352315e-20,7.5796217074046614e-17,1,5.853938963622233e-19,3.230808354986886e-21,5.8216308800723641e-19,1,1.3778029078697502e-13,2.8040733535718508e-14,1.0973955725125651e-13,1
6.3888709860230131e-43,1.4776131233215148e-51,6.3888709712468817e-43,1,1.3891935268612957e-44,3.0014685730478118e-56,1.3891935268582942e-44,1,6.2617520475272252e-35,7.4153096143118502e-45,6.2617520467856944e-35,1,6.3449538770161585e-21,5.7011625690326113e-22,5.7748376201128974e-21,1,5.7890265940987114e-18,4.0638762922617095e-24,5.7890225302224195e-18,1,1.7575367307094494e-15,1.2835581180384099e-17,1.7447011495290653e-15,1
2.1239042656679945e-29,2.2107708054978577e-41,2.1239042656657838e-29,1,1.2203833443116871e-32,1.150691321794042e-41,1.2203833431609959e-32,1,3.7235939442525011e-25,6.7503825223178048e-33,3.7235938767486759e-25,1,5.3163005892773946e-17,3.0469965020409146e-26,5.3163005862303984e-17,1,2.263319147155119e-17,6.4406215178194785e-30,2.263319147154475e-17,1,1.1186992959667966e-12,5.4867497675056428e-22,1.1186992954181217e-12,1
3.6013018424898563e-19,8.7973398923981013e-19,-5.1960380499082445e-19,0,6.3334489126074659e-19,6.5913691009923674e-19,-2.579201883849015e-20,0,1.8327065651098299e-11,7.0809317178694507e-12,1.1246133933228848e-11,1,1.7462748598528437e-13,5.4411995166659336e-14,1.2021549081862503e-13,1,1.8472024540734238e-14,3.6841298912016824e-17,1.8435183241822222e-14,1,5.5853735962482026e-11,4.2915570383933717e-11,1.2938165578548309e-11,1
2.9277817825000487e-28,3.4544950508521312e-22,-3.4544921230703489e-22,0,6.0072766527530996e-28,1.7863614422766501e-23,-1.7863013695101225e-23,0,2.0397455717131547e-23,7.3692002994763359e-19,-7.3689963249191649e-19,0,1.9658236169472845e-22,4.022239070302638e-14,-4.0222390506444015e-14,0,3.8698089682592476e-20,4.0618486785384929e-15,-4.0618099804488102e-15,0,3.2325959150515943e-15,1.0218173756849941e-10,-1.0217850497258435e-10,0
4.2332478475943551e-47,2.52681406649645e-35,-2.5268140664922169e-35,0,4.9878802827473793e-47,1.4569545161614574e-34,-1.4569545161609585e-34,0,5.4171573026087026e-38,3.3814271282408366e-30,-3.3814270740692633e-30,0,2.3501311624835906e-30,3.7167657205384945e-18,-3.7167657205361441e-18,0,9.9589784140909916e-35,3.8898548708584713e-17,-3.8898548708584713e-17,0,6.6186732538674573e-25,3.2422339528572928e-14,-3.2422339527911061e-14,0
1.7315530184512596e-19,1.0327327398511776e-21,1.7212256910527478e-19,1,1.4387251813948244e-18,9.6916717403178343e-22,1.4377560142207927e-18,1,1.0234486434064039e-14,3.8930285544875413e-15,6.3414578795764975e-15,1,3.8023957260881488e-14,2.4978067178802432e-15,3.5526150543001246e-14,1,1.4226235755732896e-13,9.7865557613704204e-16,1.4128370198119192e-13,1,1.824226088457882e-09,7.1679878884947033e-12,1.8170581005693872e-09,1
1.1356217860120596e-19,4.5144591625798708e-23,1.1351703400958016e-19,1,8.6533468902733047e-20,1.3232296599389541e-23,8.6520236606133663e-20,1,4.4455323566826903e-13,1.7979756684476496e-15,4.4275525999982137e-13,1,3.2427818359638921e-13,4.6326738711892257e-17,3.2423185685767734e-13,1,3.4573849692666411e-15,1.685329553583732e-19,3.4572164363112825e-15,1,1.1152872574774656e-10,7.6663808873291067e-15,1.1152105936685923e-10,1
9.7880837535640601e-26,8.6007835324039448e-25,-7.6219751570475387e-25,0,4.5449876570413069e-26,7.6734679755316926e-27,3.7776408594881379e-26,1,8.539143171593907e-18,2.2171602267853094e-18,6.3219829448085976e-18,1,1.1613734163662732e-16,5.874898098478349e-18,1.1026244353814897e-16,1,8.6051873459869083e-20,3.8037002620135086e-17,-3.7950950746675219e-17,0,8.0901378855028557e-14,5.8082702892010763e-13,-4.9992565006507907e-13,0
3.3051131562919815e-27,1.7051354385240878e-28,3.1345996124395727e-27,1,2.2896284371334375e-28,2.3280313380316892e-27,-2.0990684943183457e-27,0,8.5201137867810687e-21,1.9201480146627051e-20,-1.0681366359845983e-20,0,3.4517446961018924e-16,5.278189812758943e-19,3.4464665062891334e-16,1,4.5942756984970736e-18,2.010133911424322e-20,4.5741743593828304e-18,1,5.9186216602008113e-13,6.9910576485728008e-16,5.911630602552239e-13,1
9.6150252536904353e-25,3.1517872337934702e-17,-3.1517871376432179e-17,0,1.1111967677446211e-23,8.4801575289223318e-16,-8.480157417802655e-16,0,2.9358583107189085e-16,2.6928849917259718e-10,-2.6928820558676612e-10,0,1.0632420595562144e-16,6.5381284695926828e-12,-6.538022145386727e-12,0,2.436014202808589e-20,3.5303569337082959e-12,-3.530356909348154e-12,0,3.7858677546684297e-15,2.4453783408001721e-09,-2.4453745549324172e-09,0
1.9563875293583459e-19,8.2576790201719555e-22,1.948129850338174e-19,1,6.9128734008432313e-18,9.5026847737175719e-18,-2.5898113728743406e-18,0,5.8158637882366952e-12,8.3445144149680259e-12,-2.5286506267313307e-12,0,1.2796031487048983e-14,8.4796786268706838e-13,-8.351718312000194e-13,0,2.8694247637282514e-14,2.3132933330417234e-13,-2.0263508566688984e-13,0,2.8669675848413646e-10,2.067035553608917e-10,7.9993203123244761e-11,1
1.7790177489094086e-16,4.5131002633751164e-19,1.7745046486460336e-16,1,1.240954339850523e-11,1.3585527441990873e-16,1.2409407543230811e-11,1,6.0499843934667286e-10,2.67430645564801e-10,3.3756779378187186e-10,1,3.0555831027982324e-11,1.5584891403118533e-12,2.8997341887670469e-11,1,2.7744109938194613e-11,1.2651953474861947e-11,1.5092156463332664e-11,1,6.0805295902051324e-10,7.0920189344379115e-10,-1.0114893442327791e-10,0
4.1839219077875874e-30,1.6205697466295574e-28,-1.5787305275516816e-28,0,1.903525368726453e-31,1.8493250221816976e-30,-1.6589724853090524e-30,0,1.0804362249862413e-23,7.8466551448250664e-23,-6.7662189198388257e-23,0,1.0999942429770352e-17,4.1320328793063154e-18,6.8679095504640371e-18,1,1.1668592599807966e-17,3.0432967179667155e-18,8.6252958818412507e-18,1,2.4198792984440393e-12,3.394432383918329e-11,-3.1524444540739248e-11,0
7.4210458599706744e-27,3.2277152727936921e-33,7.4210426322554016e-27,1,2.7658282567154423e-27,7.151238885255326e-34,2.7658275415915538e-27,1,2.0104168908497376e-18,8.9595705757304554e-26,2.0104168012540318e-18,1,6.3010911842222739e-17,1.5462580488030131e-21,6.3009365584173937e-17,1,2.3364556300030438e-16,9.9055812973927341e-25,2.3364556200974624e-16,1,5.5045703125169471e-13,1.0635008840063124e-17,5.5044639624285466e-13,1
3.3810400037555292e-44,4.814979320788911e-45,2.899542071676638e-44,1,1.8855016148683008e-50,6.5408346286176993e-47,-6.5389491270028309e-47,0,8.2142412060169685e-41,1.1655165567368852e-36,-1.165434414324825e-36,0,6.3981180110719177e-27,1.6663047032145042e-24,-1.6599065852034324e-24,0,5.2813089859624159e-28,1.0576796939718688e-22,-1.0576744126628828e-22,0,3.2529551984347232e-18,9.9345955817576237e-16,-9.902066029773277e-16,0
1.1853700890165044e-27,4.0486559313263425e-28,7.8050449588387016e-28,1,5.8193927770033712e-28,8.3306726682516745e-29,4.9863255101782039e-28,1,2.4359616557970805e-20,9.0935236253649227e-20,-6.6575619695678428e-20,0,1.4555858013524968e-14,2.4537448267262261e-20,1.45558334760767e-14,1,1.137976067292412e-14,9.5343222808496309e-24,1.1379760663389797e-14,1,3.1910498981051152e-12,1.3852967256912927e-15,3.189664601379424e-12,1
2.7596384541834004e-40,2.2108824073612467e-46,2.759636243300993e-40,1,6.2260135518146099e-43,2.1419119317618589e-49,6.226011409902678e-43,1,1.636810161452903e-35,1.5279414849839703e-39,1.6366573673044046e-35,1,2.8603336711125974e-23,1.7831599965978248e-23,1.0771736745147726e-23,1,5.5920060686751152e-21,3.2260259743794572e-22,5.2694034712371692e-21,1,4.2196587187946377e-15,4.6471698631224747e-17,4.1731870201634133e-15,1
2.0486324224344191e-15,2.9237996126390413e-11,-2.9235947493967977e-11,0,3.579780294961904e-11,4.5172833272550501e-10,-4.1593052977588597e-10,0,6.2553080874164313e-07,6.9150356720460883e-05,-6.8524825911719234e-05,0,1.4931984012515221e-09,9.0309012984162274e-06,-9.029408100014976e-06,0,4.5554877995070138e-11,7.071210907511768e-07,-7.0707553587318176e-07,0,7.3780079343077657e-08,0.0012242839793696414,-0.0012242101992902983,0
1.8125264889117152e-32,2.1703407211479347e-39,1.8125262718776432e-32,1,1.8724954831457996e-29,3.2809941870935551e-39,1.8724954828177001e-29,1,1.7684731914539406e-24,7.4752893504925395e-29,1.7683984385604358e-24,1,9.7974308122196546e-21,8.7860412474165818e-27,9.7974220261784074e-21,1,3.1339328179909361e-19,8.8703765543802628e-26,3.1339319309532806e-19,1,3.0754930421926627e-12,1.9294591828378126e-20,3.0754930228980706e-12,1
1.0822206365320373e-20,1.7542639990262742e-21,9.0679423662940985e-21,1,1.217489158436268e-22,1.4761408218295183e-20,-1.4639659302451555e-20,0,2.6225871487289101e-14,2.8621119323915027e-13,-2.5998532175186117e-13,0,4.0419395819194947e-15,2.2262412017182204e-13,-2.1858218058990254e-13,0,3.2660088357110132e-18,2.5298257523096138e-13,-2.5297930922212568e-13,0,1.9814424840997214e-13,3.3219846033469404e-10,-3.3200031608628408e-10,0
2.7793526195562513e-42,2.9945450536727311e-34,-2.9945450258792051e-34,0,2.208293961156602e-39,2.6991636771326297e-36,-2.696955383171473e-36,0,7.0698531375369264e-35,8.0202354477535355e-28,-8.0202347407682218e-28,0,4.0438435159016811e-20,2.8579711202872689e-24,4.0435577187896523e-20,1,2.050108628262047e-19,1.5010288609155925e-25,2.0501071272331861e-19,1,8.9346842561394775e-16,2.6151783462958606e-19,8.9320690777931823e-16,1
1.17515203078479e-26,7.7529611227565969e-27,3.9985591850913035e-27,1,3.8723411451595395e-29,2.435365163513368e-27,-2.3966417520617728e-27,0,8.3690196030927258e-20,2.1520858092947432e-19,-1.3151838489854707e-19,0,1.3694152048047515e-20,3.5167561381963057e-15,-3.5167424440442575e-15,0,7.1086266781654099e-20,3.1283691597033561e-15,-3.1282980734365746e-15,0,9.1418532495316093e-15,1.5117338865327331e-10,-1.5116424680002376e-10,0
7.4983482928328948e-62,2.5068135275674628e-57,-2.5067385440845343e-57,0,2.059947808028303e-65,2.2529707089044699e-63,-2.2323712308241868e-63,0,4.3327620417814409e-54,5.8879395162568738e-50,-5.8875062400526952e-50,0,7.1875310556757792e-29,9.1947902365566897e-29,-2.0072591808809104e-29,0,2.6500440375071706e-30,1.8582680900358265e-28,-1.8317676496607549e-28,0,3.9425109426068291e-21,8.1020517105701878e-20,-7.7078006163095048e-20,0
5.810613865112226e-26,4.5338072961536803e-22,-4.5332262347671693e-22,0,1.7851971077694935e-27,1.5383217031837973e-22,-1.5383038512127195e-22,0,3.7619226409718312e-20,2.4358166299025753e-15,-2.4357790106761655e-15,0,6.9111860679222911e-18,2.7947487151687623e-14,-2.7940575965619699e-14,0,1.42809717314013e-19,1.3153026166794229e-14,-1.3152883357076915e-14,0,9.0213845322070864e-14,1.4960490340493332e-10,-1.4951468955961125e-10,0
3.7981536869988605e-20,1.9564416448134037e-20,1.8417120421854568e-20,1,8.0763918250000541e-18,9.8329394424333485e-20,7.9780624305757211e-18,1,1.0448025354415537e-13,5.2760164233157198e-13,-4.2312138878741662e-13,0,5.0703634600455655e-14,1.3795888359873083e-12,-1.3288852013868526e-12,0,2.4172103861676641e-14,4.6269480146212706e-14,-2.2097376284536065e-14,0,1.2701755225847448e-10,1.6450421905297449e-10,-3.7486666794500018e-11,0
2.8100402875593022e-28,2.5645050709392516e-40,2.8100402875567377e-28,1,7.4410439630839163e-29,8.1879311025027095e-41,7.4410439630757282e-29,1,4.2687542337840372e-22,1.7222596198219753e-35,4.2687542337838651e-22,1,2.8779131026245073e-18,2.4067497376669064e-28,2.8779131023838323e-18,1,1.6596123158815416e-21,8.9750045390605031e-31,1.6596123149840411e-21,1,4.5308733774229385e-17,2.5606670005721749e-24,4.5308731213562383e-17,1
3.3278294095591504e-21,3.6344056939147872e-18,-3.6310778645052284e-18,0,8.7774326192658999e-18,1.0584600849244499e-14,-1.0575823416625233e-14,0,1.0161216815274715e-12,1.1097318914381902e-09,-1.1087157697566627e-09,0,7.618620954286961e-15,3.6860834688355237e-12,-3.6784648478812371e-12,0,1.6842045477124364e-17,1.0576590887526283e-13,-1.057490668297857e-13,0,1.970317214458865e-14,4.3849046010316786e-10,-4.384707569310233e-10,0
7.5416072232197758e-23,2.2694149718641168e-18,-2.2693395557918847e-18,0,5.5254526045510436e-21,5.9777952347686362e-18,-5.9722697821640854e-18,0,3.8379324127740159e-15,2.1455670908301519e-15,1.6923653219438641e-15,1,2.8697411486488987e-12,1.6337285183936586e-15,2.868107420130505e-12,1,1.4657824430370742e-12,7.6156212525605814e-16,1.4650208809118181e-12,1,3.9368317305019474e-10,1.1863170964927268e-10,2.7505146340092206e-10,1
1.9023392285781627e-38,1.4722829491810243e-44,1.9023377562952136e-38,1,8.1652900887547012e-40,1.0386527280308696e-40,7.1266373607238314e-40,1,7.5762578255231252e-34,6.7051528118694467e-33,-5.9475270293171344e-33,0,5.9248853972308049e-24,2.2963861034640631e-32,5.9248853742669438e-24,1,1.7798662070132257e-24,7.485854216636699e-37,1.7798662070124771e-24,1,2.0792673865389717e-17,8.1332836537594958e-28,2.0792673864576389e-17,1
7.2806682814301925e-42,2.5412264985849353e-44,7.2552560164443427e-42,1,5.8868746596022924e-43,6.0563225528435341e-48,5.886814096376764e-43,1,1.689645850026423e-32,8.7992091168151875e-37,1.6895578579352548e-32,1,3.1146634775670491e-22,1.0139662562095678e-30,3.1146634674273867e-22,1,2.7978367989028695e-21,3.5910229057855403e-29,2.7978367629926403e-21,1,6.7231509156161844e-16,8.022467904455712e-21,6.72307069093714e-16,1
6.3158924383189564e-42,2.125805000498252e-53,6.3158924382976982e-42,1,2.3035717821093986e-43,1.8117718385561545e-55,2.3035717821075869e-43,1,4.2073160123524074e-34,1.198040930181935e-43,4.2073160111543665e-34,1,3.8867935822685176e-25,1.3981367654562933e-32,3.8867934424548412e-25,1,2.4050003520171582e-23,4.1152892234158311e-36,2.4050003520167468e-23,1,3.6112019822860855e-17,1.1463283199378514e-24,3.6112018676532536e-17,1
1.3767663545632983e-36,2.0349007136052688e-38,1.3564173474272457e-36,1,3.6769147421086397e-38,5.9546006769929439e-42,3.6763192820409404e-38,1,4.3296062664974515e-33,7.9658712754501967e-32,-7.5329106488004517e-32,0,4.4451658602843441e-24,1.5202274799795758e-28,4.4450138375363463e-24,1,1.1123432517605868e-24,9.5979835338562276e-30,1.1123336537770529e-24,1,7.8822526901251719e-18,8.4232201607702434e-22,7.8814103681090947e-18,1
1.374862959434698e-28,5.0334474841701464e-31,1.3698295119505278e-28,1,2.1627412108091826e-27,5.1426873486658494e-31,2.1622269420743159e-27,1,1.6988098654142606e-19,9.0242186432391138e-22,1.6897856467710216e-19,1,9.1491245803956942e-18,4.0657796284909379e-16,-3.9742883826869811e-16,0,7.8691185902138655e-17,1.6918708552887669e-14,-1.6840017366985531e-14,0,2.0537476778321306e-13,1.7904049586738181e-11,-1.7698674818954968e-11,0
1.0331851637696645e-65,1.3473368662503395e-80,1.0331851637696632e-65,1,8.7046164726768192e-73,3.4459957305337034e-82,8.7046164692308235e-73,1,5.8619504733636665e-59,2.2353068412538696e-71,5.8619504733614308e-59,1,1.4015621973344017e-35,4.0334126767106326e-45,1.4015621969310604e-35,1,1.0493769945601898e-36,1.8368056254761547e-55,1.0493769945601898e-36,1,8.5960876136258936e-25,5.4412979923190874e-39,8.5960876136258385e-25,1
1.8126280981886694e-25,9.005388558819646e-22,-9.0035759307214582e-22,0,1.7481091960352713e-26,6.3859276355718228e-23,-6.3841795263757873e-23,0,3.8704132086540055e-19,1.4273723060016392e-13,-1.4273684355884305e-13,0,2.2559954988680626e-19,2.3573212109320684e-16,-2.3550652154332002e-16,0,5.7581015094939749e-21,7.0515273256184473e-15,-7.0515215675169376e-15,0,8.5066108656263731e-16,8.9857800680956364e-11,-8.9856950019869806e-11,0
3.0631640979176521e-26,3.240237167958736e-21,-3.2402065363177567e-21,0,1.7338637029543919e-26,1.3602599589003621e-20,-1.3602582250366592e-20,0,1.5588476605951774e-18,1.4792198658366539e-16,-1.4636313892307022e-16,0,2.4368305221607236e-17,2.9131070805993637e-15,-2.8887387753777566e-15,0,1.14879137971773e-19,3.449757363179991e-15,-3.4496424840420193e-15,0,1.3651233811299088e-14,3.6157423564497389e-11,-3.6143772330686088e-11,0
3.5880991298244628e-30,3.1778231428445724e-27,-3.1742350437147478e-27,0,3.523824270080111e-29,2.3038281282977455e-28,-1.9514457012897344e-28,0,7.0230295759975201e-24,1.6881449834298223e-19,-1.6880747531340623e-19,0,8.789384586278072e-20,5.9306282218903517e-18,-5.8427343760275712e-18,0,5.0019949271475153e-21,1.4163708125194755e-19,-1.3663508632480004e-19,0,1.0976779422454633e-15,2.5441600344010928e-14,-2.4343922401765465e-14,0
